Fecha,Vendedor,Región,Producto,Unidades,PrecioUnitario,TotalVenta
2051-07-22,Lucía,Este,Monitor,1,2361,2361
2051-07-23,Jorge,Centro,Impresora,43,476,20468
2051-07-24,Luis,Este,Tablet,36,1108,39888
2051-07-25,Ana,Oeste,Smartphone,44,1707,75108
2051-07-26,Luis,Centro,Smartphone,38,829,31502
2051-07-27,Luis,Sur,Laptop,38,1741,66158
2051-07-28,María,Oeste,Monitor,15,1724,25860
2051-07-29,Ana,Centro,Monitor,22,2733,60126
2051-07-30,Luis,Centro,Smartphone,32,779,24928
2051-07-31,Pedro,Oeste,Monitor,21,2191,46011
2051-08-01,María,Este,Smartphone,6,1489,8934
2051-08-02,Pedro,Norte,Monitor,4,1354,5416
2051-08-03,Pedro,Centro,Monitor,27,2383,64341
2051-08-04,Jorge,Este,Laptop,44,2812,123728
2051-08-05,Lucía,Oeste,Monitor,45,2216,99720
2051-08-06,Ana,Oeste,Smartphone,46,742,34132
2051-08-07,Lucía,Oeste,Impresora,10,2986,29860
2051-08-08,Pedro,Sur,Smartphone,32,792,25344
2051-08-09,Lucía,Sur,Monitor,13,1211,15743
2051-08-10,Luis,Oeste,Impresora,4,2921,11684
2051-08-11,Pedro,Centro,Tablet,32,2123,67936
2051-08-12,Jorge,Oeste,Monitor,46,873,40158
2051-08-13,Pedro,Norte,Laptop,42,912,38304
2051-08-14,Luis,Norte,Monitor,43,2888,124184
2051-08-15,María,Este,Laptop,3,2502,7506
2051-08-16,Luis,Oeste,Monitor,30,2718,81540
2051-08-17,Pedro,Este,Smartphone,14,1385,19390
2051-08-18,Luis,Norte,Monitor,18,2037,36666
2051-08-19,Pedro,Norte,Monitor,31,753,23343
2051-08-20,Jorge,Sur,Smartphone,40,1347,53880
2051-08-21,Jorge,Norte,Smartphone,18,514,9252
2051-08-22,Luis,Centro,Monitor,1,905,905
2051-08-23,Lucía,Este,Tablet,2,709,1418
2051-08-24,Lucía,Centro,Smartphone,37,306,11322
2051-08-25,María,Oeste,Laptop,21,847,17787
2051-08-26,Luis,Centro,Smartphone,19,1866,35454
2051-08-27,Lucía,Sur,Impresora,26,2224,57824
2051-08-28,María,Norte,Impresora,23,857,19711
2051-08-29,Pedro,Este,Monitor,37,2879,106523
2051-08-30,Jorge,Sur,Tablet,23,1832,42136
2051-08-31,Luis,Este,Laptop,29,2752,79808
2051-09-01,Lucía,Oeste,Laptop,9,670,6030
2051-09-02,Lucía,Centro,Impresora,45,748,33660
2051-09-03,Luis,Centro,Monitor,28,1796,50288
2051-09-04,Ana,Norte,Impresora,3,1444,4332
2051-09-05,Jorge,Norte,Laptop,29,1075,31175
2051-09-06,Ana,Este,Tablet,26,1511,39286
2051-09-07,Ana,Este,Smartphone,42,2672,112224
2051-09-08,Pedro,Oeste,Impresora,23,1728,39744
2051-09-09,María,Este,Tablet,42,2812,118104
2051-09-10,Pedro,Norte,Laptop,38,1231,46778
2051-09-11,Ana,Oeste,Tablet,12,1077,12924
2051-09-12,Pedro,Norte,Tablet,5,1204,6020
2051-09-13,Lucía,Este,Laptop,48,2857,137136
2051-09-14,Pedro,Este,Impresora,36,1465,52740
2051-09-15,Pedro,Este,Tablet,24,2970,71280
2051-09-16,Lucía,Centro,Laptop,48,1991,95568
2051-09-17,Jorge,Este,Tablet,40,780,31200
2051-09-18,Ana,Centro,Monitor,36,2147,77292
2051-09-19,Luis,Oeste,Monitor,32,345,11040
2051-09-20,Ana,Este,Tablet,10,723,7230
2051-09-21,María,Sur,Monitor,8,448,3584
2051-09-22,María,Norte,Monitor,40,1995,79800
2051-09-23,Lucía,Este,Impresora,48,1832,87936
2051-09-24,Lucía,Oeste,Impresora,17,2874,48858
2051-09-25,María,Norte,Smartphone,34,1661,56474
2051-09-26,Ana,Norte,Monitor,20,2681,53620
2051-09-27,Jorge,Centro,Monitor,44,1253,55132
2051-09-28,Pedro,Norte,Tablet,34,2510,85340
2051-09-29,Ana,Oeste,Monitor,39,2375,92625
2051-09-30,María,Norte,Laptop,23,1135,26105
2051-10-01,Pedro,Centro,Tablet,5,1964,9820
2051-10-02,María,Oeste,Impresora,3,2330,6990
2051-10-03,Luis,Este,Impresora,23,1354,31142
2051-10-04,Ana,Oeste,Smartphone,43,2500,107500
2051-10-05,María,Este,Laptop,6,2323,13938
2051-10-06,Jorge,Norte,Smartphone,22,1907,41954
2051-10-07,Jorge,Centro,Monitor,1,2157,2157
2051-10-08,Ana,Norte,Monitor,27,1845,49815
2051-10-09,Pedro,Oeste,Smartphone,6,2132,12792
2051-10-10,Pedro,Norte,Smartphone,47,778,36566
2051-10-11,Lucía,Norte,Impresora,8,947,7576
2051-10-12,Luis,Centro,Smartphone,6,1860,11160
2051-10-13,Pedro,Sur,Impresora,39,1931,75309
2051-10-14,María,Sur,Monitor,20,1876,37520
2051-10-15,María,Sur,Monitor,8,1354,10832
2051-10-16,Pedro,Norte,Smartphone,25,966,24150
2051-10-17,Lucía,Centro,Laptop,21,2051,43071
2051-10-18,Luis,Este,Monitor,19,1028,19532
2051-10-19,Lucía,Oeste,Impresora,47,917,43099
2051-10-20,Luis,Este,Tablet,49,2280,111720
2051-10-21,Jorge,Este,Impresora,22,1077,23694
2051-10-22,Ana,Sur,Impresora,10,1078,10780
2051-10-23,Jorge,Centro,Smartphone,33,2881,95073
2051-10-24,Luis,Sur,Laptop,20,1530,30600
2051-10-25,Lucía,Este,Impresora,12,563,6756
2051-10-26,Luis,Centro,Laptop,8,625,5000
2051-10-27,Luis,Este,Smartphone,25,1650,41250
2051-10-28,Luis,Sur,Impresora,8,1688,13504
2051-10-29,Lucía,Este,Impresora,13,2889,37557
2051-10-30,Jorge,Oeste,Impresora,46,1315,60490
2051-10-31,Luis,Este,Smartphone,36,892,32112
2051-11-01,Lucía,Centro,Laptop,4,2552,10208
2051-11-02,Jorge,Sur,Laptop,23,1941,44643
2051-11-03,Jorge,Oeste,Laptop,32,2238,71616
2051-11-04,Ana,Norte,Tablet,20,212,4240
2051-11-05,Luis,Norte,Impresora,5,928,4640
2051-11-06,Pedro,Centro,Laptop,20,377,7540
2051-11-07,Luis,Oeste,Tablet,44,982,43208
2051-11-08,Pedro,Norte,Impresora,24,997,23928
2051-11-09,Luis,Norte,Tablet,27,1220,32940
2051-11-10,Luis,Centro,Laptop,47,331,15557
2051-11-11,Luis,Centro,Tablet,5,1141,5705
2051-11-12,Ana,Centro,Laptop,27,2581,69687
2051-11-13,Jorge,Centro,Tablet,7,2935,20545
2051-11-14,Jorge,Sur,Tablet,33,2399,79167
2051-11-15,Ana,Centro,Tablet,20,2814,56280
2051-11-16,Lucía,Centro,Monitor,21,1313,27573
2051-11-17,Jorge,Centro,Impresora,14,907,12698
2051-11-18,Ana,Sur,Monitor,35,2344,82040
2051-11-19,Jorge,Este,Smartphone,36,2421,87156
2051-11-20,Ana,Centro,Impresora,4,1953,7812
2051-11-21,Ana,Centro,Laptop,45,981,44145
2051-11-22,Lucía,Este,Laptop,36,216,7776
2051-11-23,Ana,Sur,Impresora,16,1245,19920
2051-11-24,Jorge,Centro,Laptop,46,1811,83306
2051-11-25,María,Centro,Tablet,4,2144,8576
2051-11-26,Ana,Sur,Monitor,9,2470,22230
2051-11-27,Luis,Norte,Impresora,20,2757,55140
2051-11-28,Lucía,Centro,Tablet,44,1397,61468
2051-11-29,Luis,Oeste,Laptop,30,1174,35220
2051-11-30,Jorge,Sur,Smartphone,12,1776,21312
2051-12-01,Jorge,Norte,Laptop,16,2351,37616
2051-12-02,Lucía,Centro,Monitor,28,1462,40936
2051-12-03,Lucía,Este,Smartphone,41,931,38171
2051-12-04,Ana,Oeste,Tablet,36,1571,56556
2051-12-05,Ana,Sur,Tablet,2,2175,4350
2051-12-06,Jorge,Este,Tablet,18,2109,37962
2051-12-07,Ana,Este,Impresora,44,2444,107536
2051-12-08,Pedro,Oeste,Tablet,22,599,13178
2051-12-09,Luis,Centro,Laptop,34,2932,99688
2051-12-10,María,Centro,Impresora,12,375,4500
2051-12-11,Luis,Sur,Smartphone,29,172,4988
2051-12-12,María,Centro,Impresora,36,334,12024
2051-12-13,Jorge,Norte,Smartphone,25,763,19075
2051-12-14,Jorge,Sur,Impresora,32,1553,49696
2051-12-15,Luis,Este,Smartphone,5,1549,7745
2051-12-16,Luis,Norte,Laptop,35,1129,39515
2051-12-17,Pedro,Oeste,Impresora,7,1697,11879
2051-12-18,Pedro,Este,Monitor,35,2634,92190
2051-12-19,María,Oeste,Impresora,27,1678,45306
2051-12-20,María,Centro,Laptop,39,1256,48984
2051-12-21,Pedro,Este,Laptop,29,667,19343
2051-12-22,Lucía,Centro,Smartphone,31,1516,46996
2051-12-23,Pedro,Sur,Impresora,46,2133,98118
2051-12-24,Pedro,Sur,Impresora,12,2461,29532
2051-12-25,Ana,Norte,Monitor,4,2375,9500
2051-12-26,Pedro,Oeste,Smartphone,31,1358,42098
2051-12-27,Jorge,Norte,Tablet,19,1741,33079
2051-12-28,Lucía,Centro,Smartphone,24,2793,67032
2051-12-29,María,Sur,Monitor,14,2432,34048
2051-12-30,Lucía,Norte,Impresora,18,548,9864
2051-12-31,María,Sur,Laptop,11,2593,28523
2052-01-01,Lucía,Oeste,Smartphone,47,336,15792
2052-01-02,Pedro,Norte,Monitor,45,2812,126540
2052-01-03,Lucía,Oeste,Impresora,32,228,7296
2052-01-04,María,Norte,Monitor,4,889,3556
2052-01-05,Pedro,Norte,Smartphone,11,2224,24464
2052-01-06,Pedro,Este,Impresora,1,1904,1904
2052-01-07,Ana,Norte,Smartphone,43,2509,107887
2052-01-08,Ana,Este,Impresora,25,1728,43200
2052-01-09,María,Oeste,Laptop,5,1380,6900
2052-01-10,Pedro,Sur,Impresora,31,971,30101
2052-01-11,Luis,Este,Monitor,47,855,40185
2052-01-12,Lucía,Centro,Tablet,18,2240,40320
2052-01-13,Luis,Sur,Smartphone,30,1834,55020
2052-01-14,Lucía,Centro,Impresora,37,2821,104377
2052-01-15,Jorge,Norte,Tablet,38,2222,84436
2052-01-16,Pedro,Este,Tablet,40,1178,47120
2052-01-17,Jorge,Norte,Smartphone,11,2999,32989
2052-01-18,Luis,Centro,Smartphone,35,900,31500
2052-01-19,María,Norte,Monitor,20,2758,55160
2052-01-20,Ana,Oeste,Monitor,49,832,40768
2052-01-21,Luis,Norte,Laptop,20,1006,20120
2052-01-22,Jorge,Sur,Tablet,49,1338,65562
2052-01-23,Luis,Norte,Laptop,11,2247,24717
2052-01-24,Luis,Centro,Smartphone,48,969,46512
2052-01-25,María,Oeste,Smartphone,26,2541,66066
2052-01-26,Lucía,Oeste,Laptop,45,811,36495
2052-01-27,Lucía,Sur,Tablet,38,2090,79420
2052-01-28,Jorge,Este,Monitor,21,448,9408
2052-01-29,Ana,Centro,Tablet,44,847,37268
2052-01-30,María,Norte,Monitor,32,781,24992
2052-01-31,Jorge,Sur,Impresora,35,1537,53795
2052-02-01,Pedro,Sur,Laptop,31,838,25978
2052-02-02,Lucía,Centro,Smartphone,31,1802,55862
2052-02-03,Lucía,Sur,Impresora,23,2339,53797
2052-02-04,Jorge,Este,Monitor,39,608,23712
2052-02-05,Lucía,Oeste,Tablet,31,1662,51522
2052-02-06,Lucía,Este,Laptop,10,1694,16940
2052-02-07,Ana,Oeste,Laptop,10,1010,10100
2052-02-08,Jorge,Este,Laptop,36,478,17208
2052-02-09,Lucía,Sur,Tablet,12,1123,13476
2052-02-10,Jorge,Oeste,Impresora,5,2905,14525
2052-02-11,Pedro,Este,Impresora,24,2167,52008
2052-02-12,Ana,Norte,Tablet,4,885,3540
2052-02-13,Jorge,Oeste,Monitor,40,2234,89360
2052-02-14,Pedro,Sur,Monitor,48,2408,115584
2052-02-15,Lucía,Este,Impresora,26,166,4316
2052-02-16,Pedro,Sur,Impresora,2,2004,4008
2052-02-17,Lucía,Norte,Impresora,37,1919,71003
2052-02-18,Pedro,Sur,Monitor,5,2276,11380
2052-02-19,Lucía,Norte,Laptop,40,1432,57280
2052-02-20,Pedro,Este,Impresora,12,405,4860
2052-02-21,Pedro,Oeste,Tablet,16,2755,44080
2052-02-22,Pedro,Este,Smartphone,30,819,24570
2052-02-23,Jorge,Oeste,Laptop,14,2920,40880
2052-02-24,Lucía,Sur,Tablet,17,2545,43265
2052-02-25,Luis,Sur,Smartphone,47,1055,49585
2052-02-26,Lucía,Oeste,Impresora,19,1790,34010
2052-02-27,María,Sur,Monitor,46,1955,89930
2052-02-28,María,Sur,Impresora,34,517,17578
2052-02-29,Jorge,Norte,Monitor,35,1156,40460
2052-03-01,Pedro,Oeste,Monitor,5,2095,10475
2052-03-02,María,Sur,Laptop,41,1683,69003
2052-03-03,María,Centro,Monitor,7,1591,11137
2052-03-04,Lucía,Este,Laptop,41,2767,113447
2052-03-05,Pedro,Norte,Laptop,13,2593,33709
2052-03-06,Pedro,Norte,Tablet,33,1968,64944
2052-03-07,Jorge,Este,Tablet,19,377,7163
2052-03-08,Pedro,Oeste,Laptop,3,1641,4923
2052-03-09,María,Oeste,Tablet,8,1094,8752
2052-03-10,Lucía,Sur,Monitor,45,1288,57960
2052-03-11,Jorge,Este,Smartphone,42,753,31626
2052-03-12,Luis,Norte,Tablet,27,2999,80973
2052-03-13,Pedro,Centro,Tablet,10,1755,17550
2052-03-14,Pedro,Sur,Impresora,46,2583,118818
2052-03-15,Ana,Norte,Smartphone,11,188,2068
2052-03-16,Jorge,Sur,Laptop,20,1153,23060
2052-03-17,María,Norte,Tablet,16,2430,38880
2052-03-18,Ana,Centro,Laptop,45,1829,82305
2052-03-19,Luis,Este,Smartphone,31,1576,48856
2052-03-20,Lucía,Norte,Monitor,49,518,25382
2052-03-21,Ana,Centro,Impresora,47,1381,64907
2052-03-22,María,Norte,Laptop,28,2774,77672
2052-03-23,Jorge,Este,Laptop,29,2641,76589
2052-03-24,Pedro,Este,Laptop,43,1162,49966
2052-03-25,Jorge,Oeste,Impresora,35,847,29645
2052-03-26,Ana,Sur,Smartphone,11,2910,32010
2052-03-27,Pedro,Norte,Impresora,28,1819,50932
2052-03-28,Lucía,Centro,Smartphone,12,1310,15720
2052-03-29,Jorge,Oeste,Tablet,18,1148,20664
2052-03-30,Ana,Norte,Tablet,17,1733,29461
2052-03-31,Luis,Sur,Laptop,42,263,11046
2052-04-01,Luis,Centro,Smartphone,45,1006,45270
2052-04-02,Luis,Este,Impresora,11,1231,13541
2052-04-03,Jorge,Oeste,Impresora,9,2508,22572
2052-04-04,Lucía,Oeste,Impresora,25,1587,39675
2052-04-05,Pedro,Sur,Laptop,47,1410,66270
2052-04-06,María,Centro,Tablet,30,2043,61290
2052-04-07,Luis,Este,Tablet,33,2374,78342
2052-04-08,Luis,Este,Laptop,3,1025,3075
2052-04-09,María,Centro,Impresora,18,1692,30456
2052-04-10,Ana,Centro,Smartphone,11,174,1914
2052-04-11,Pedro,Centro,Tablet,22,1984,43648
2052-04-12,Pedro,Centro,Laptop,41,2588,106108
2052-04-13,Pedro,Norte,Monitor,2,2989,5978
2052-04-14,María,Norte,Impresora,28,2202,61656
2052-04-15,Lucía,Norte,Monitor,37,2045,75665
2052-04-16,Jorge,Sur,Laptop,2,1362,2724
2052-04-17,Luis,Este,Laptop,42,907,38094
2052-04-18,Jorge,Norte,Smartphone,5,1240,6200
2052-04-19,Luis,Sur,Tablet,27,1114,30078
2052-04-20,Luis,Oeste,Impresora,35,2113,73955
2052-04-21,Ana,Oeste,Laptop,47,2758,129626
2052-04-22,Jorge,Este,Smartphone,4,2711,10844
2052-04-23,Pedro,Este,Tablet,2,1663,3326
2052-04-24,Luis,Este,Laptop,1,2261,2261
2052-04-25,María,Sur,Impresora,8,735,5880
2052-04-26,María,Este,Laptop,4,1592,6368
2052-04-27,Ana,Oeste,Tablet,46,1078,49588
2052-04-28,Pedro,Sur,Smartphone,3,391,1173
2052-04-29,Luis,Sur,Smartphone,13,1780,23140
2052-04-30,Jorge,Sur,Smartphone,45,356,16020
2052-05-01,Lucía,Norte,Impresora,47,1115,52405
2052-05-02,Luis,Centro,Monitor,1,1743,1743
2052-05-03,Luis,Oeste,Smartphone,37,430,15910
2052-05-04,Luis,Este,Smartphone,24,1033,24792
2052-05-05,Ana,Sur,Laptop,47,2053,96491
2052-05-06,Jorge,Sur,Smartphone,22,2486,54692
2052-05-07,Jorge,Sur,Laptop,1,2173,2173
2052-05-08,María,Sur,Laptop,16,1620,25920
2052-05-09,Lucía,Oeste,Monitor,11,1617,17787
2052-05-10,Lucía,Norte,Smartphone,44,201,8844
2052-05-11,Lucía,Sur,Smartphone,25,2829,70725
2052-05-12,Pedro,Sur,Impresora,22,2103,46266
2052-05-13,Jorge,Sur,Laptop,4,2803,11212
2052-05-14,Luis,Este,Tablet,10,1860,18600
2052-05-15,Ana,Este,Tablet,46,373,17158
2052-05-16,Ana,Norte,Impresora,4,2321,9284
2052-05-17,Jorge,Oeste,Monitor,37,2391,88467
2052-05-18,Ana,Sur,Smartphone,25,293,7325
2052-05-19,María,Norte,Tablet,5,1316,6580
2052-05-20,María,Oeste,Tablet,27,813,21951
2052-05-21,Lucía,Sur,Tablet,24,540,12960
2052-05-22,Luis,Oeste,Smartphone,43,1851,79593
2052-05-23,Jorge,Este,Smartphone,3,1830,5490
2052-05-24,Lucía,Sur,Monitor,3,1757,5271
2052-05-25,Ana,Sur,Tablet,34,639,21726
2052-05-26,Ana,Sur,Monitor,40,177,7080
2052-05-27,Ana,Oeste,Monitor,14,835,11690
2052-05-28,Luis,Oeste,Tablet,16,1726,27616
2052-05-29,Ana,Este,Tablet,46,2676,123096
2052-05-30,Jorge,Sur,Tablet,15,2416,36240
2052-05-31,Pedro,Sur,Laptop,10,1951,19510
2052-06-01,Pedro,Centro,Monitor,6,2640,15840
2052-06-02,María,Centro,Impresora,31,2699,83669
2052-06-03,Ana,Sur,Monitor,2,1773,3546
2052-06-04,Ana,Centro,Tablet,34,2245,76330
2052-06-05,Lucía,Norte,Impresora,7,656,4592
2052-06-06,Jorge,Sur,Laptop,31,270,8370
2052-06-07,Pedro,Este,Laptop,42,405,17010
2052-06-08,Pedro,Norte,Tablet,5,1076,5380
2052-06-09,Pedro,Norte,Tablet,20,2309,46180
2052-06-10,Jorge,Centro,Smartphone,18,1124,20232
2052-06-11,Ana,Oeste,Impresora,13,1322,17186
2052-06-12,Ana,Este,Smartphone,14,2681,37534
2052-06-13,Lucía,Sur,Tablet,32,2715,86880
2052-06-14,Pedro,Oeste,Monitor,11,1762,19382
2052-06-15,María,Oeste,Impresora,25,596,14900
2052-06-16,Luis,Oeste,Tablet,35,583,20405
2052-06-17,Luis,Este,Tablet,1,200,200
2052-06-18,Jorge,Centro,Laptop,44,1574,69256
2052-06-19,Lucía,Sur,Monitor,20,2422,48440
2052-06-20,Ana,Norte,Tablet,2,697,1394
2052-06-21,Jorge,Este,Smartphone,18,1828,32904
2052-06-22,Lucía,Sur,Impresora,29,2930,84970
2052-06-23,Ana,Sur,Impresora,29,2775,80475
2052-06-24,Pedro,Norte,Smartphone,10,1279,12790
2052-06-25,Lucía,Norte,Smartphone,17,1213,20621
2052-06-26,Pedro,Este,Laptop,45,2052,92340
2052-06-27,Pedro,Este,Laptop,32,942,30144
2052-06-28,María,Este,Monitor,15,920,13800
2052-06-29,Luis,Sur,Laptop,31,1897,58807
2052-06-30,Luis,Norte,Tablet,47,2707,127229
2052-07-01,Luis,Este,Smartphone,19,1434,27246
2052-07-02,Jorge,Norte,Impresora,44,2350,103400
2052-07-03,Ana,Norte,Smartphone,31,507,15717
2052-07-04,Jorge,Este,Impresora,16,2563,41008
2052-07-05,Pedro,Norte,Laptop,1,2036,2036
2052-07-06,María,Norte,Tablet,2,255,510
2052-07-07,María,Oeste,Impresora,35,1476,51660
2052-07-08,Luis,Centro,Smartphone,4,1334,5336
2052-07-09,Luis,Centro,Monitor,28,856,23968
2052-07-10,Jorge,Norte,Laptop,32,780,24960
2052-07-11,Jorge,Sur,Monitor,20,621,12420
2052-07-12,Luis,Sur,Impresora,12,889,10668
2052-07-13,María,Norte,Monitor,15,1416,21240
2052-07-14,Lucía,Este,Impresora,28,2535,70980
2052-07-15,Pedro,Este,Laptop,9,2093,18837
2052-07-16,Luis,Sur,Laptop,6,631,3786
2052-07-17,Ana,Oeste,Impresora,33,2529,83457
2052-07-18,Luis,Sur,Impresora,42,971,40782
2052-07-19,Pedro,Este,Laptop,18,2248,40464
2052-07-20,Jorge,Sur,Tablet,11,1553,17083
2052-07-21,Jorge,Sur,Laptop,5,1626,8130
2052-07-22,Pedro,Centro,Tablet,5,2838,14190
2052-07-23,Pedro,Este,Smartphone,23,814,18722
2052-07-24,Jorge,Centro,Tablet,37,1992,73704
2052-07-25,Lucía,Centro,Smartphone,44,2193,96492
2052-07-26,Lucía,Centro,Impresora,20,1671,33420
2052-07-27,Pedro,Oeste,Tablet,35,2912,101920
2052-07-28,Lucía,Norte,Monitor,22,2220,48840
2052-07-29,Pedro,Oeste,Impresora,47,2250,105750
2052-07-30,Pedro,Norte,Monitor,3,1630,4890
2052-07-31,Jorge,Norte,Monitor,41,604,24764
2052-08-01,María,Centro,Laptop,5,1737,8685
2052-08-02,Jorge,Sur,Tablet,19,663,12597
2052-08-03,Lucía,Norte,Monitor,8,163,1304
2052-08-04,Ana,Oeste,Smartphone,22,258,5676
2052-08-05,Ana,Este,Impresora,39,2084,81276
2052-08-06,Ana,Norte,Smartphone,7,183,1281
2052-08-07,Pedro,Norte,Tablet,9,1673,15057
2052-08-08,Ana,Norte,Smartphone,1,849,849
2052-08-09,Lucía,Sur,Laptop,5,1556,7780
2052-08-10,Ana,Oeste,Monitor,20,1114,22280
2052-08-11,Pedro,Centro,Impresora,16,2287,36592
2052-08-12,Ana,Sur,Impresora,25,1271,31775
2052-08-13,Pedro,Oeste,Smartphone,28,756,21168
2052-08-14,Luis,Oeste,Smartphone,13,2281,29653
2052-08-15,Ana,Norte,Tablet,34,1027,34918
2052-08-16,Jorge,Sur,Monitor,25,1245,31125
2052-08-17,Pedro,Norte,Tablet,6,1150,6900
2052-08-18,Ana,Sur,Smartphone,2,1243,2486
2052-08-19,María,Oeste,Laptop,37,747,27639
2052-08-20,María,Este,Tablet,14,2520,35280
2052-08-21,Jorge,Oeste,Smartphone,6,2539,15234
2052-08-22,María,Sur,Laptop,43,1122,48246
2052-08-23,Jorge,Oeste,Smartphone,23,497,11431
2052-08-24,Jorge,Oeste,Monitor,48,165,7920
2052-08-25,Lucía,Este,Monitor,17,1866,31722
2052-08-26,Lucía,Este,Impresora,43,940,40420
2052-08-27,Luis,Sur,Laptop,4,1746,6984
2052-08-28,Lucía,Norte,Impresora,25,1409,35225
2052-08-29,Lucía,Oeste,Laptop,22,2675,58850
2052-08-30,Ana,Norte,Smartphone,29,2125,61625
2052-08-31,María,Oeste,Monitor,36,2847,102492
2052-09-01,Ana,Centro,Laptop,7,2691,18837
2052-09-02,Luis,Oeste,Monitor,45,1189,53505
2052-09-03,Ana,Este,Impresora,43,2766,118938
2052-09-04,Pedro,Centro,Tablet,46,1804,82984
2052-09-05,Ana,Sur,Smartphone,21,1093,22953
2052-09-06,María,Centro,Tablet,36,590,21240
2052-09-07,Lucía,Centro,Monitor,2,448,896
2052-09-08,Ana,Oeste,Monitor,36,678,24408
2052-09-09,Jorge,Norte,Laptop,16,2159,34544
2052-09-10,Pedro,Centro,Laptop,32,1306,41792
2052-09-11,Pedro,Centro,Smartphone,16,2163,34608
2052-09-12,Jorge,Este,Laptop,4,1009,4036
2052-09-13,Pedro,Oeste,Tablet,1,254,254
2052-09-14,Lucía,Oeste,Impresora,13,413,5369
2052-09-15,Ana,Oeste,Tablet,10,692,6920
2052-09-16,Pedro,Centro,Smartphone,45,2945,132525
2052-09-17,Luis,Este,Monitor,8,1419,11352
2052-09-18,María,Sur,Monitor,12,2843,34116
2052-09-19,Pedro,Norte,Impresora,48,749,35952
2052-09-20,Ana,Centro,Impresora,15,930,13950
2052-09-21,Luis,Norte,Tablet,29,1851,53679
2052-09-22,María,Este,Monitor,14,181,2534
2052-09-23,Luis,Sur,Tablet,13,1309,17017
2052-09-24,Ana,Oeste,Smartphone,37,1036,38332
2052-09-25,María,Norte,Smartphone,36,416,14976
2052-09-26,Jorge,Norte,Monitor,28,2880,80640
2052-09-27,Jorge,Este,Laptop,25,962,24050
2052-09-28,Luis,Oeste,Smartphone,1,1065,1065
2052-09-29,Luis,Este,Impresora,35,2169,75915
2052-09-30,Ana,Norte,Monitor,30,2555,76650
2052-10-01,Luis,Norte,Smartphone,29,2101,60929
2052-10-02,Lucía,Este,Laptop,35,858,30030
2052-10-03,Jorge,Centro,Tablet,21,1862,39102
2052-10-04,María,Norte,Monitor,31,2572,79732
2052-10-05,Pedro,Sur,Laptop,34,1035,35190
2052-10-06,Jorge,Oeste,Smartphone,46,2639,121394
2052-10-07,María,Norte,Impresora,21,2575,54075
2052-10-08,Ana,Norte,Laptop,30,2890,86700
2052-10-09,María,Norte,Monitor,24,2096,50304
2052-10-10,Jorge,Sur,Monitor,17,2680,45560
2052-10-11,Lucía,Norte,Smartphone,23,523,12029
2052-10-12,Luis,Centro,Monitor,49,1907,93443
2052-10-13,Lucía,Centro,Smartphone,25,1063,26575
2052-10-14,Ana,Este,Impresora,14,518,7252
2052-10-15,María,Norte,Tablet,46,243,11178
2052-10-16,Pedro,Norte,Impresora,23,954,21942
2052-10-17,Luis,Este,Smartphone,5,861,4305
2052-10-18,Jorge,Este,Monitor,14,2822,39508
2052-10-19,Lucía,Sur,Laptop,47,534,25098
2052-10-20,Pedro,Oeste,Monitor,37,2697,99789
2052-10-21,Lucía,Centro,Impresora,27,1069,28863
2052-10-22,Pedro,Este,Impresora,5,2029,10145
2052-10-23,Luis,Este,Tablet,27,2573,69471
2052-10-24,Lucía,Centro,Tablet,36,2052,73872
2052-10-25,Lucía,Centro,Laptop,40,2787,111480
2052-10-26,María,Norte,Tablet,48,682,32736
2052-10-27,Ana,Sur,Tablet,4,2773,11092
2052-10-28,Pedro,Este,Smartphone,17,1376,23392
2052-10-29,María,Oeste,Monitor,42,2968,124656
2052-10-30,Luis,Centro,Impresora,44,2466,108504
2052-10-31,Luis,Este,Smartphone,47,1799,84553
2052-11-01,Lucía,Sur,Monitor,13,371,4823
2052-11-02,Luis,Norte,Impresora,13,2888,37544
2052-11-03,Lucía,Este,Monitor,47,2568,120696
2052-11-04,Luis,Oeste,Monitor,49,2640,129360
2052-11-05,Jorge,Centro,Monitor,20,2284,45680
2052-11-06,Ana,Centro,Laptop,20,2984,59680
2052-11-07,Ana,Este,Impresora,32,2443,78176
2052-11-08,Lucía,Este,Monitor,44,320,14080
2052-11-09,Lucía,Este,Tablet,39,1751,68289
2052-11-10,Ana,Sur,Impresora,42,1697,71274
2052-11-11,Luis,Sur,Smartphone,10,785,7850
2052-11-12,Ana,Sur,Monitor,8,366,2928
2052-11-13,Pedro,Sur,Smartphone,46,2587,119002
2052-11-14,Luis,Centro,Laptop,42,1990,83580
2052-11-15,Ana,Oeste,Monitor,6,1653,9918
2052-11-16,Pedro,Centro,Tablet,10,1163,11630
2052-11-17,Jorge,Este,Monitor,10,1635,16350
2052-11-18,Lucía,Oeste,Monitor,48,2035,97680
2052-11-19,Ana,Este,Impresora,47,1689,79383
2052-11-20,Ana,Sur,Impresora,38,2145,81510
2052-11-21,Luis,Norte,Impresora,47,250,11750
2052-11-22,Ana,Centro,Tablet,25,2418,60450
2052-11-23,Jorge,Oeste,Smartphone,37,2256,83472
2052-11-24,Luis,Este,Laptop,34,1426,48484
2052-11-25,Ana,Oeste,Tablet,18,1915,34470
2052-11-26,Ana,Centro,Laptop,28,468,13104
2052-11-27,Luis,Oeste,Monitor,16,1885,30160
